species_key,occurrence_count,scientific_name
5220166,4613,Oryx gazella
2436661,4607,Saimiri sciureus
2435947,4595,Sorex fumeus
2439834,4585,Lagidium viscacia
2435723,4553,Crocidura leucodon
5220072,4553,Lagenorhynchus australis
5219885,4552,Hystrix africaeaustralis
2432759,4547,Mormoops megalophylla
2440943,4538,Muntiacus muntjak
2438095,4534,Oryzomys palustris
2439577,4518,Chaetodipus nelsoni
4266472,4506,Scotorepens orion
7261375,4504,Mazama gouazoubira
2432982,4452,Syconycteris australis
2433280,4449,Phyllostomus discolor
2440981,4440,Hippocamelus bisulcus
2438971,4427,Notomys mitchellii
2440233,4423,Cercartetus concinnus
5220181,4405,Tragelaphus angasii
2439534,4396,Dipodomys agilis
5219455,4385,Perameles gunnii
2436016,4375,Sorex isodon
2432341,4373,Lasionycteris noctivagans
2438444,4361,Neotoma floridana
4827584,4351,Homo neanderthalensis
9163257,4331,Giraffa tippelskirchi
2440880,4324,Ceratotherium simum
2440694,4311,Kogia breviceps
5219534,4265,Pan troglodytes
2439930,4261,Didelphis albiventris
2432837,4227,Cynopterus brachyotis
2433487,4194,Callorhinus ursinus
2437996,4175,Peromyscus polionotus
2437871,4173,Reithrodontomys mexicanus
7261461,4173,Philantomba monticola
2437980,4157,Peromyscus gratus
2437243,4136,Funambulus pennantii
2432283,4113,Chalinolobus dwyeri
2441042,4111,Damaliscus pygargus
2438162,4073,Chionomys nivalis
2438455,4060,Neotoma fuscipes
5219667,4051,Sciurus aberti
2440030,4039,Aepyprymnus rufescens
2437878,4037,Akodon azarae
5220122,4003,Mazama rufina
5219799,3992,Pseudomys apodemoides
5707248,3992,Molossus rufus
10517059,3990,Microtus lavernedii
2435400,3987,Sminthopsis fuliginosus
5218919,3981,Mustela frenata
2433260,3976,Artibeus toltecus
2439510,3974,Dipodomys microps
2436608,3971,Macaca fuscata
2432948,3963,Rousettus amplexicaudatus
2439513,3954,Dipodomys panamintinus
2437439,3925,Tamias speciosus
2436152,3902,Talpa occidentalis
5219673,3889,Sciurus lis
2439449,3882,Sicista betulina
2433259,3876,Artibeus obscurus
5220185,3869,Alcelaphus buselaphus
2432411,3816,Myotis volans
2440459,3815,Orcaella heinsohni
2434708,3806,Paradoxurus hermaphroditus
2433178,3804,Carollia castanea
2433573,3802,Potos flavus
2432667,3801,Rhinolophus mehelyi
2439598,3792,Chaetodipus arenarius
2437246,3775,Funambulus palmarum
2436208,3770,Neurotrichus gibbsii
2437354,3766,Paraxerus cepapi
2434559,3753,Urocyon littoralis
2439574,3750,Heteromys desmarestianus
2441044,3704,Oreotragus oreotragus
7261447,3675,Nanger granti
2434801,3666,Pagophilus groenlandicus
7964865,3662,Sturnira hondurensis
5963041,3655,Anoura geoffroyi
4262397,3644,Rusa timorensis
2436006,3632,Sorex palustris
5218762,3620,Platyrrhinus helleri
8151861,3619,Urocitellus armatus
8395500,3614,Tapirella bairdii
2437470,3597,Atlantoxerus getulus
5220069,3597,Lagenorhynchus obliquidens
11698998,3588,Notamacropus parryi
2441184,3569,Bison bonasus
5218575,3555,Hipposideros caffer
5219792,3530,Pseudomys australis
2439588,3528,Chaetodipus eremicus
4826884,3527,Ningaui yvonneae
2439579,3522,Chaetodipus fallax
2433296,3513,Macrotus californicus
5218620,3504,Pteronotus parnellii
2440799,3502,Euphractus sexcinctus
11806409,3494,Perognathus mollipilosus
5219080,3492,Mungos mungo
2438439,3484,Neotoma micropus
8428945,3464,Urocitellus beldingi
2437444,3458,Tamias merriami
4264922,3441,Micaelamys namaquensis
2438472,3438,Praomys delectorum
2438786,3437,Mus musculoides
2438662,3418,Microtus gerbei
2438883,3413,Spalax microphthalmus
2435875,3412,Blarina carolinensis
2437872,3408,Reithrodontomys sumichrasti
4264925,3406,Lophuromys aquilus
2434923,3400,Leopardus guigna
2439262,3395,Rattus tanezumi
2441135,3393,Ourebia ourebi
2438865,3392,Baiomys musculus
2438022,3378,Peromyscus aztecus
5219790,3378,Pseudomys novaehollandiae
2439340,3339,Hylomyscus stella
2438479,3329,Praomys tullbergi
2432790,3314,Epomophorus gambianus
2435146,3299,Puma yagouaroundi
2438664,3290,Microtus xanthognathus
2436883,3269,Sylvilagus aquaticus
2440314,3269,Inia geoffrensis
2433192,3268,Glossophaga longirostris
2438638,3244,Microtus pinetorum
2432851,3240,Eidolon helvum
2437136,3234,Atelerix algirus
4264849,3233,Mastacomys fuscus
7825895,3211,Neomys anomalus
2435066,3177,Felis chaus
2434870,3169,Conepatus chinga
2439594,3161,Chaetodipus californicus
4267166,3160,Pygathrix nigripes
2438276,3156,Oligoryzomys fulvescens
10869723,3144,Micronomus norfolkensis
2437773,3143,Apodemus mystacinus
2439535,3135,Dipodomys deserti
5219541,3130,Callithrix penicillata
2433075,3129,Mops condylurus
2433279,3110,Phyllostomus hastatus
5218622,3109,Pteronotus davyi
2436248,3104,Condylura cristata
2437568,3096,Ammospermophilus harrisii
