species_key,occurrence_count,scientific_name
2430747,1309,Craugastor longirostris
9491182,1302,Pithecopus hypochondrialis
8708974,1300,Cophixalus australis
10672497,1297,Choerophryne darlingtoni
2421896,1281,Austrochaperina robusta
2429316,1278,Hyalinobatrachium fleischmanni
2431308,1277,Bolitoglossa occidentalis
2427752,1270,Litoria microbelos
2431123,1261,Batrachuperus tibetanus
2428577,1260,Dendropsophus columbianus
5216887,1258,Rhinella ornata
2431847,1257,Paramesotriton hongkongensis
2425028,1256,Pristimantis trachyblepharis
10705538,1250,Sclerophrys mauritanica
2429017,1250,Ameerega bilinguis
2425613,1249,Pristimantis lanthanites
10881038,1246,Boana albopunctata
2421895,1245,Austrochaperina pluvialis
2422446,1244,Incilius coccifer
2429752,1242,Arthroleptis poecilonotus
2431483,1241,Plethodon cheoah
2427788,1238,Litoria nigrofrenata
2429913,1238,Tomopterna cryptotis
2424267,1237,Eleutherodactylus marnockii
5218002,1236,Boana fasciata
9588263,1235,Callimedusa tomopterna
2430875,1226,Haddadus binotatus
9902260,1224,Hypopachus ustus
2425669,1222,Pristimantis variabilis
5217679,1217,Hyperolius ocellatus
2432075,1215,Pseudobranchus striatus
9019940,1214,Aneides niger
10635361,1210,Pelobates vespertinus
2429767,1210,Arthroleptis stenodactylus
5217607,1209,Leptodactylus bolivianus
2431387,1204,Pseudoeurycea brunnata
5218339,1202,Onychodactylus japonicus
10671370,1199,Ranoidea nannotis
2421592,1193,Phrynomantis bifasciatus
2426202,1191,Rheobates palmatus
2427187,1191,Lithobates virgatipes
2431211,1187,Desmognathus brimleyorum
2431544,1182,Plethodon variolatus
2421907,1180,Austrochaperina fryi
2428144,1179,Pseudacris brachyphona
2424578,1178,Pseudophryne pengilleyi
2431478,1175,Plethodon nettingi
2429714,1171,Leptopelis natalensis
5217793,1170,Amolops ricketti
10551481,1164,Boana calcarata
2424012,1163,Diasporus diastema
2431536,1160,Plethodon virginia
2429599,1156,Notaden bennettii
5217583,1155,Leptodactylus poecilochilus
10765937,1152,Ranoidea dayi
5217266,1150,Rhacophorus pardalis
2429209,1149,Hyloxalus vertebralis
2427195,1143,Odorrana hosii
2423146,1141,Rhaebo guttatus
2424395,1139,Odontophrynus americanus
10807592,1129,Sclerophrys xeros
2430910,1129,Dermophis mexicanus
2421621,1125,Micryletta steinegeri
2427682,1123,Nyctimystes kubori
2430284,1120,Nanorana pleskei
2431862,1118,Cynops pyrrhogaster
2423485,1117,Engystomops pustulatus
10674422,1114,Zhangixalus schlegelii
5217233,1114,Buergeria buergeri
5217495,1111,Leptodactylus petersii
5216853,1110,Rhinella crucifer
2430544,1109,Quasipaa boulengeri
10711689,1108,Glyphoglossus yunnanensis
10606278,1106,Desmognathus organi
2431494,1104,Plethodon neomexicanus
2432017,1102,Ambystoma barbouri
2424561,1101,Mixophyes coggeri
2427179,1101,Lithobates neovolcanicus
2430411,1100,Fejervarya multistriata
2425649,1099,Pristimantis gaigei
2424627,1098,Uperoleia tyleri
2429007,1095,Ameerega hahneli
2424402,1093,Thoropa miliaris
2421949,1091,Elachistocleis bicolor
2426702,1091,Staurois natator
2423960,1089,Hemisus marmoratus
2430463,1088,Limnonectes magnus
2431863,1085,Cynops ensicauda
2423583,1083,Physalaemus fischeri
2423437,1082,Bombina maxima
2432059,1080,Necturus punctatus
2429918,1074,Tomopterna delalandii
2431694,1072,Thorius macdougalli
2427133,1059,Lithobates areolatus
2430145,1056,Phrynobatrachus bequaerti
10741977,1054,Ranoidea jungguy
10790272,1053,Pulchrana grandocula
2421945,1050,Elachistocleis ovalis
2423517,1050,Pseudopaludicola boliviana
2429593,1046,Heleioporus albopunctatus
10780310,1045,Cornufer mediodiscus
5217913,1031,Scinax acuminatus
2429556,1030,Neobatrachus pelobatoides
2430571,1028,Craugastor bransfordii
10500868,1020,Onychodactylus koreanus
2424233,1018,Eleutherodactylus nitidus
