species_key,occurrence_count,scientific_name
3549071,11445,Arthonia atra
2597919,11375,Penicillium lividum
5243623,11358,Strobilurus esculentus
6017788,11354,Parmotrema reticulatum
2602118,11343,Diploschistes scruposus
2514501,11336,Puccinia graminis
3390106,11331,Cladonia grayi
8013229,11321,Herpothallon rubrocinctum
2610300,11259,Bilimbia sabuletorum
8328359,11249,Russula versicolor
10948985,11214,Niorma chrysophthalma
9712105,11207,Solicoccozyma fuscescens
5248664,11202,Lactarius pubescens
9125990,11202,Lactarius pyrogalus
9225326,11190,Strobilomyces strobilaceus
3345972,11178,Entoloma sericeum
2561802,11177,Hypomyces lactifluorum
8997022,11176,Agrocybe praecox
3390611,11157,Cladonia pocillum
8707524,11125,Athallia holocarpa
2606146,11094,Flavoparmelia soredians
2533043,11052,Hebeloma crustuliniforme
2602137,11045,Pseudosagedia aenea
5248508,11041,Hericium erinaceus
2606859,11034,Lecanora pulicaris
2594602,10985,Morchella esculenta
5237531,10968,Lyomyces sambuci
5450883,10948,Tricholoma atroviolaceum
2529421,10942,Cortinarius anomalus
3431025,10926,Kuettlingeria teicholyta
5240323,10905,Amanita virosa
7662932,10898,Knufia peltigerae
8396400,10895,Hebeloma sinapizans
2551356,10877,Russula xerampelina
5955395,10860,Chlorophyllum rhacodes
2524996,10838,Chroogomphus rutilus
2535598,10825,Leucocoprinus birnbaumii
2559018,10817,Umbelopsis gibberispora
9445944,10719,Lentinus substrictus
2601149,10699,Peltigera didactyla
5239473,10665,Mutinus caninus
2544165,10642,Hydnum rufescens
7247632,10638,Imshaugia aleurites
7251342,10596,Caloplaca cerina
2543387,10592,Pycnoporellus fulgens
10890555,10575,Laccaria araneosa
2516181,10556,Gymnosporangium juniperi-virginianae
5260515,10551,Umbilicaria mammulata
2593897,10530,Scutellinia scutellata
3407756,10528,Hypotrachyna afrorevoluta
2605259,10518,Evernia divaricata
5239476,10462,Clathrus ruber
2538084,10461,Omphalotus illudens
10792755,10457,Amaropostia stiptica
5489303,10453,Penicillium virgatum
2605247,10433,Punctelia jeckeri
2626458,10432,Cenococcum geophilum
2534019,10431,Naucoria luteolofibrillosa
10758355,10403,Hyaloscypha variabilis
10785926,10400,Szczepkamyces campestris
2520410,10377,Fuscoporia ferruginosa
2607650,10365,Cladonia mitis
8108291,10355,Agaricus sylvaticus
5239325,10353,Oxyporus populinus
7638024,10327,Parmeliopsis hyperopta
9186073,10311,Infundibulicybe geotropa
2534522,10295,Parasola plicatilis
2549730,10285,Ganoderma lucidum
2577614,10254,Bulgaria inquinans
2597553,10254,Sagenomella diversispora
2551240,10222,Russula rosea
2599888,10217,Candelariella xanthostigma
7248584,10189,Lecanora albella
2609412,10164,Physconia enteroxantha
11068273,10161,Porpidia macrocarpa
8863729,10161,Inocybe cincinnata
